any_file_hash_malicious,max_behavioral_sandbox_score,malicious_attachment_count,any_exploit_pattern_detected,max_amsi_suspicion_score,total_yara_match_count,total_ioc_count,packer_detected,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,has_executable_attachment,unscannable_attachment_present,sender_known_malicious,smtp_ip_known_malicious,return_path_known_malicious,final_url_known_malicious,total_components_detected_malicious,Binary_Label
0,0.6138240743024754,1,0,0.7161206128201577,0,1,0,1,1,0,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.6978879841311619,1,0,0.6411956958415294,1,2,0,1,1,0,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.0009700954904073,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0104907354024225,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0801268588489982,0,0,0.0081505573084227,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0112539534730777,0,0,0.0036693539346696,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0123467347129261,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.6952030469549517,1,0,0.7513268007820717,0,5,0,1,1,0,0,0.0,0,0,1,0,0,0,1,Malicious
0,0.0143705264361963,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,Not-Malicious
0,0.0054574896333685,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7167137047137992,1,0,0.8581320362793092,3,5,1,0,0,0,1,0.0,1,0,0,0,0,0,1,Malicious
0,0.8560996957688045,1,0,0.761418093585846,3,6,0,1,1,0,0,0.0,0,0,0,0,0,0,1,Malicious
1,0.6233960636473564,1,0,0.833297744004745,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.9076265576570006,1,1,0.7028918972786319,3,4,0,0,0,0,0,0.8000716197294027,0,0,1,0,0,0,1,Malicious
1,0.8338065026867257,1,0,0.5108430133436352,1,1,0,1,0,0,0,0.0,0,0,0,0,0,0,1,Malicious
1,0.8756464763378099,2,0,0.7588461722481626,2,3,0,0,0,0,0,0.0,1,0,1,0,0,0,2,Malicious
1,0.8552016154038361,1,1,0.8024665526354973,7,7,0,0,0,0,0,0.6646278352692797,0,0,0,1,0,0,1,Malicious
1,0.8791054201980987,1,1,0.8686868958522538,6,14,0,0,0,1,0,0.6617477719289936,0,0,0,0,0,0,1,Malicious
0,0.0758603877116028,0,0,0.0258369762289157,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.064182930668199,0,0,0.0234335663807468,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0415614443756615,0,0,0.0128485775634841,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.49398446051659,0,0,0.4097129268547487,0,2,0,0,0,0,0,0.0,0,0,0,1,0,1,2,Malicious
0,0.0116430725411578,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0103764190419787,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0176187008787165,0,0,0.0411781083922074,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8316169586143045,1,0,0.6812429550499239,3,3,1,0,0,0,0,0.0,1,0,1,0,0,0,1,Malicious
0,0.7294490715503884,1,0,0.5428616421061505,2,0,1,1,1,1,0,0.0,0,0,1,0,0,0,1,Malicious
0,0.0995820593457477,0,0,0.0336233767501119,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0283612449727116,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0178166288730659,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0087128799468007,0,0,0.0019160148616729,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8384524301074601,1,0,0.8343686634722195,0,5,1,0,0,0,1,0.0,1,0,0,0,0,1,1,Malicious
0,0.0486319681846425,0,0,0.0225546742314555,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.9199052722685525,1,1,0.9128512774933004,8,6,0,0,0,0,0,0.5022446650339042,0,0,0,1,0,0,1,Malicious
0,0.5725102744770377,1,0,0.4958282210576419,0,3,0,0,0,0,0,0.0,0,0,0,0,0,1,3,Malicious
1,0.7653254014329467,1,1,0.8869160736771349,3,11,1,0,0,0,0,0.6246319107631049,0,0,0,0,0,0,1,Malicious
0,0.7796232259546318,1,0,0.5242428951346613,2,2,0,1,1,0,0,0.0,0,0,0,0,0,0,1,Malicious
1,0.8517396738738992,2,0,0.601215317904887,1,4,1,0,0,0,1,0.0,1,0,1,0,0,0,2,Malicious
0,0.0242977930982632,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0335502194902188,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.5551504351443467,1,0,0.4174486594094647,1,3,0,0,0,0,0,0.0,0,0,0,1,0,1,3,Malicious
0,0.0032736804575568,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.4828911343430963,0,0,0.5975913553517712,0,2,0,0,0,0,0,0.0,0,0,0,1,0,1,3,Malicious
1,0.9109826633286652,1,0,0.8394449385262052,1,3,0,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
1,0.7331132794549724,1,0,0.7038457295402489,5,5,1,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
1,0.8930920520287338,1,1,0.8567929367076492,5,8,0,0,0,0,0,0.6446479661262238,0,0,1,0,0,0,1,Malicious
0,0.0156829347058201,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7877491563625381,1,0,0.7330293823007147,0,4,0,0,0,0,0,0.0,1,0,0,1,0,0,1,Malicious
0,0.047879426461173,0,0,0.049387032287599,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8679605365145105,1,0,0.7393663448591775,1,1,0,1,0,1,1,0.0,0,0,0,0,0,0,1,Malicious
0,0.8719712263407574,2,0,0.8648264860569127,1,2,0,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
0,0.0157711099270746,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7119066040431176,1,0,0.6814193298480187,4,5,1,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
0,0.8859375694200867,1,0,0.5885635481419985,4,1,0,1,1,0,0,0.0,0,0,1,0,0,0,1,Malicious
0,0.9794588794088294,1,1,0.8262620080455707,6,4,0,0,0,0,0,0.4154270211926758,0,0,1,0,0,1,1,Malicious
0,0.7234839828888167,1,0,0.785744473752719,1,3,1,0,0,0,1,0.0,1,0,0,0,0,0,1,Malicious
0,0.0190824068953676,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8636685188983276,1,0,0.6725502161144034,2,2,0,0,0,0,0,0.0,1,0,0,1,0,1,1,Malicious
0,0.0010283983751699,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7205596022473773,1,0,0.5973599779539309,0,3,0,0,0,0,0,0.0,0,0,0,0,0,1,2,Malicious
0,0.0365991178513582,0,0,0.0214994695127565,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.636239535695358,1,0,0.3382878783688095,1,1,0,0,0,0,0,0.0,0,0,1,0,0,1,1,Malicious
0,0.6198028951121061,1,0,0.5336125472773222,2,1,0,0,0,0,0,0.0,0,0,0,0,0,1,2,Malicious
0,0.5413331868951323,1,0,0.4998108055807945,1,3,0,0,0,0,0,0.0,0,0,0,0,0,1,2,Malicious
0,0.0331593328792474,0,0,0.0032014197297492,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0113485307221528,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.9623331067711902,1,1,0.8511868871714455,7,13,1,0,0,0,0,0.5627872692791241,0,0,0,1,0,0,1,Malicious
0,0.0251512947398403,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0349685175911112,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.6812870753964945,1,0,0.6562355675602146,0,2,1,1,1,0,1,0.0,0,0,0,1,0,0,1,Malicious
0,0.0252985191680141,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0338047900463216,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.789379788042834,2,0,0.7680767620531568,2,4,1,0,0,0,1,0.0,1,0,0,0,0,0,2,Malicious
0,0.8535033309981953,1,0,0.798111286682935,3,1,1,0,0,0,0,0.0,1,0,1,0,0,0,1,Malicious
1,0.8261455329602293,1,0,0.7185767055065618,1,3,0,0,0,0,0,0.0,1,0,1,0,0,0,1,Malicious
0,0.0376643612358188,0,0,0.0328105540447711,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7273961346167223,1,0,0.8632758395239019,1,3,0,0,0,0,1,0.0,1,0,1,0,0,0,1,Malicious
1,0.8801088058618701,2,0,0.683362824729641,2,3,0,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
0,0.0189699560038171,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.6948478906565169,1,0,0.7353598954298488,3,2,1,1,1,1,0,0.0,0,0,1,0,0,0,1,Malicious
0,0.9493797523980516,1,0,0.606980252302312,2,1,0,0,0,0,0,0.0,1,0,1,0,0,0,1,Malicious
0,0.0469700164381414,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0101655199226695,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.5190436578391212,1,0,0.3032195389325469,0,2,0,0,0,0,0,0.0,0,0,0,1,0,1,2,Malicious
0,0.0223331411847595,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,Not-Malicious
0,0.0358762047507339,0,0,0.0282044250590155,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.02452884137108,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.5731783033309835,1,0,0.3443164078741527,2,2,0,0,0,0,0,0.0,0,0,0,1,0,1,3,Malicious
0,0.0899138275925666,0,0,0.0231274173844866,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.790942208917134,1,0,0.7851456831201096,0,4,1,1,1,1,0,0.0,0,0,0,0,0,0,1,Malicious
1,0.7150644377287139,1,0,0.7805935310369571,1,5,1,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
0,0.0004585936387416,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.7220123344984412,1,0,0.7737203950028112,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.0493010771243715,0,0,0.0060112777802935,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.7091037450049683,1,0,0.6282739145048534,0,2,0,0,0,0,0,0.0,0,0,0,1,0,1,1,Malicious
1,0.9122985633363014,2,0,0.7577675205440488,4,6,0,0,0,0,1,0.0,1,0,0,0,0,0,2,Malicious
0,0.471213487553046,0,0,0.6202818173492197,0,2,0,0,0,0,0,0.0,0,0,0,1,0,1,2,Malicious
1,0.7212440249988007,2,0,0.7512906574557423,1,7,0,0,0,0,0,0.0,1,0,0,1,0,0,2,Malicious
0,0.8689414772423671,1,1,0.8634862694780828,5,3,0,0,0,0,0,0.712005851439083,0,0,0,0,0,0,1,Malicious
1,0.8617029459813366,1,0,0.8576758836891456,5,3,0,0,0,0,1,0.0,1,0,0,0,0,0,1,Malicious
1,0.9186224447171952,1,0,0.6853166359748586,1,3,1,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
0,0.0309232254101626,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0155155014575935,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0200115916445909,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8419084512427116,2,0,0.9121195888969768,1,2,1,0,0,0,1,0.0,1,0,0,1,0,0,2,Malicious
0,0.0349828586201338,0,0,0.0243072412253103,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8323826747341635,1,0,0.7934702033641088,0,3,0,1,1,1,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.048417910689037,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.944732882911058,1,1,0.8667698104178813,5,3,0,0,0,0,0,0.7737346600545001,0,0,0,1,0,0,1,Malicious
1,0.9409872576295272,2,0,0.7187655054804298,3,0,1,0,0,0,0,0.0,1,0,1,1,0,0,2,Malicious
0,0.0786062219194696,0,0,0.0407295157919839,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.033548942133254,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.3968258082210753,0,0,0.3233049410146262,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,2,Malicious
0,0.0445277927516027,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0084063060342884,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7366761967097574,2,0,0.6271702328701906,1,3,0,0,0,0,0,0.0,1,0,0,1,0,0,2,Malicious
0,0.0003497562251545,0,0,0.0084592921043937,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.6918049159082282,1,0,0.8148561958790748,0,2,0,1,1,0,1,0.0,0,0,0,0,0,0,1,Malicious
1,0.7294250421818491,1,0,0.5273872872271822,0,0,0,1,1,0,1,0.0,0,0,0,1,0,0,1,Malicious
0,0.0124726483200775,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.7306380143688881,1,0,0.6255676859513597,3,0,0,1,1,1,1,0.0,0,0,0,0,0,0,1,Malicious
0,0.0141494233791282,0,0,0.0351242365149015,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.6108482745753226,1,0,0.5700858491275608,1,1,1,1,0,1,1,0.0,0,0,0,1,0,0,1,Malicious
0,0.9409926182560616,2,0,0.8887881872780682,1,7,1,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
1,0.7243449237631695,1,0,0.7533604990945157,3,4,0,1,1,1,0,0.0,0,0,1,0,0,0,1,Malicious
0,0.931723833056834,1,1,0.712196941581512,8,5,1,0,0,0,0,0.5367264101920588,0,0,0,0,0,0,1,Malicious
0,0.2169502790691151,0,0,0.6222660794872935,1,3,0,0,0,0,0,0.0,0,0,1,0,0,1,1,Malicious
0,0.0096776164305638,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0323023359842529,0,0,0.0202223754041072,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.9097084500960492,1,0,0.7894157891117489,3,3,0,0,0,0,0,0.0,1,0,1,1,0,0,1,Malicious
1,0.9575512219658312,1,1,0.8463027747675803,7,4,1,0,0,1,0,0.4521303880612249,0,0,0,1,0,0,1,Malicious
0,0.0494355246790056,0,0,0.0060569834123889,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0019559065960626,0,0,0.020536125466252,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7913388977928905,2,0,0.9340414853943712,1,2,1,0,0,0,1,0.0,1,0,0,0,0,0,2,Malicious
0,0.0207204749769649,0,0,0.0325956713559067,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8763138550014035,1,1,0.9390704116536268,4,10,1,0,0,1,0,0.7194529377768282,0,0,0,1,0,0,1,Malicious
0,0.0149724789727964,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0161928372525222,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8946055459603554,1,0,0.6847613974659703,0,2,1,0,0,0,0,0.0,1,0,0,0,0,1,1,Malicious
0,0.0013030191397592,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0361947313837627,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0192208177284543,0,0,0.043809277842293,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0332287372795358,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.6751427297637848,1,0,0.7205869487345313,2,1,1,1,0,0,1,0.0,0,0,0,0,0,0,1,Malicious
0,0.7130434181617691,1,0,0.8581406020219112,0,3,0,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
0,0.0736496027234238,0,0,0.0398833351467274,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.076361997906868,0,0,0.0176336622024646,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8547996366783017,1,0,0.8393825824440297,1,3,0,1,0,1,1,0.0,0,0,1,0,0,0,1,Malicious
0,0.0117667441486486,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8788694021983221,2,0,0.7812956028683324,3,2,1,0,0,0,0,0.0,1,0,1,1,0,0,2,Malicious
0,0.0189467010417126,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.5370180213642035,1,0,0.5935707906094038,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,1,Malicious
0,0.0960211914054221,0,0,0.023126303775414,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.752098658270861,1,0,0.5098726327685014,0,1,1,1,1,0,1,0.0,0,0,0,1,0,0,1,Malicious
1,0.8313703314868559,1,0,0.749170598381572,0,3,1,0,0,0,1,0.0,1,0,0,1,0,0,1,Malicious
1,0.7579988390512515,1,1,0.7798226424948359,6,12,0,0,0,0,0,0.5931883655959589,0,0,0,0,0,1,1,Malicious
0,0.021802588149247,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7991156551881284,1,0,0.659994876549951,0,0,0,0,0,0,1,0.0,1,0,1,0,0,1,1,Malicious
0,0.0707779199219061,0,0,0.0152678353979468,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.6094111497001774,1,0,0.7847907186896301,2,1,1,1,1,1,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.8464765295846897,1,0,0.7216263345382353,3,1,0,1,1,0,1,0.0,0,0,0,1,0,0,1,Malicious
1,0.7497523116032403,1,0,0.695962414895198,3,1,0,1,1,1,0,0.0,0,0,0,0,0,1,1,Malicious
1,0.9479041558705976,2,0,0.8684972885102596,2,3,1,0,0,0,1,0.0,1,0,0,0,0,1,2,Malicious
0,0.0177228310761605,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0570823943208023,0,0,0.0338951491287232,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7578067814820661,1,0,0.9393625149798122,2,3,0,0,0,0,0,0.0,1,0,1,0,0,0,1,Malicious
0,0.0639119203542881,0,0,0.027646053954677,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.3356174958636649,0,0,0.399467899725811,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,2,Malicious
0,0.001658343392999,0,0,0.0024391101369262,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0173816459956257,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0858012081993848,0,0,0.0117971826586884,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8087545617531615,2,0,0.8907590603922795,1,3,1,0,0,0,1,0.0,1,0,1,0,0,0,2,Malicious
1,0.7280743895962914,1,0,0.7494309846007945,1,3,1,1,0,0,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.0404800120135405,0,0,0.0457574013133041,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8431250926139978,1,1,0.9252439975095982,8,14,0,0,0,0,0,0.467217162177479,0,0,1,0,0,0,1,Malicious
0,0.0908878065956723,0,0,0.0306550747807848,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.561970358505675,1,0,0.4913708760148246,2,1,0,0,0,0,0,0.0,0,0,0,0,0,1,2,Malicious
0,0.0411093115482913,0,0,0.0219633234050469,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0407947891284376,0,0,0.0057408598606225,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0489929490556144,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0011840848376629,0,0,0.0421936897898331,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.86640213443604,1,1,0.8250510258143755,6,12,1,0,0,0,0,0.4410151400319999,0,0,0,1,0,0,1,Malicious
0,0.0647336895702617,0,0,0.0164595883878572,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.01421912635084,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.757524244266954,1,0,0.8198698756920162,3,2,0,0,0,0,1,0.0,1,0,0,0,0,0,1,Malicious
1,0.6166878598062716,1,0,0.6498249050797741,0,3,1,1,1,0,1,0.0,0,0,0,0,0,0,1,Malicious
0,0.7137977928703904,1,0,0.8119870593703012,2,6,1,1,1,0,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.0091917570750046,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.765252217984118,1,0,0.7666139659737738,1,3,0,1,1,0,1,0.0,0,0,0,0,0,0,1,Malicious
1,0.8145186374225117,1,0,0.6262214272270474,6,3,1,0,0,0,1,0.0,1,0,1,0,0,0,1,Malicious
0,0.0030494227393816,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0744926368211189,0,0,0.0306039697217165,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0350597614344414,0,0,0.0154338287398282,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.9651042334134348,1,1,0.9209501794480616,5,4,1,0,0,1,0,0.8240151876912828,0,0,1,1,0,0,1,Malicious
1,0.7576838155500545,1,0,0.7458275980161484,3,1,1,0,0,0,1,0.0,1,0,1,0,0,0,1,Malicious
0,0.0262839215379936,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8247420179605537,2,0,0.8381177172857757,2,5,1,0,0,0,1,0.0,1,0,1,0,0,0,2,Malicious
1,0.8902763454433956,1,0,0.643464178261309,4,1,1,0,0,0,1,0.0,1,0,1,0,0,0,1,Malicious
0,0.0379975887467687,0,0,0.0418978057367126,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.94886329108892,2,0,0.9129252622155972,2,4,0,0,0,0,1,0.0,1,0,0,1,0,1,2,Malicious
0,0.0306027910976622,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.7764730221534327,1,1,0.8169550218610989,5,11,1,0,0,0,0,0.6644175702422329,0,0,1,0,0,0,1,Malicious
0,0.000924667458344,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0236391244632408,0,0,0.0337431032402536,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0041684495705942,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0130980411679442,0,0,0.0368667492182671,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0524539763860939,0,0,0.024116207532001,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8033092276851156,1,0,0.7163637068058902,1,1,0,0,0,0,0,0.0,1,0,1,1,0,0,1,Malicious
0,0.7569937786099352,2,0,0.7929297750548223,2,3,1,0,0,0,1,0.0,1,0,0,1,0,0,2,Malicious
0,0.012703335129482,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0375356953265347,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0427232577092589,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8724143229024014,1,0,0.5837549188000308,2,1,0,1,1,1,1,0.0,0,0,0,0,0,0,1,Malicious
0,0.6422886238281476,1,0,0.682763183735091,1,2,0,1,0,1,1,0.0,0,0,0,0,0,0,1,Malicious
0,0.8269898095429171,1,0,0.9171724547682172,3,7,0,0,0,0,0,0.0,1,0,0,0,0,1,1,Malicious
0,0.8996128852541918,1,0,0.8167673620164853,0,2,0,1,1,1,0,0.0,0,0,1,0,0,0,1,Malicious
0,0.7112528316358292,1,0,0.5698759894675633,1,2,0,1,0,0,0,0.0,0,0,0,0,0,0,1,Malicious
1,0.8531749673801912,1,0,0.8277760007655012,0,7,0,0,0,0,0,0.0,1,0,1,0,0,0,1,Malicious
0,0.0212945589623866,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0427985715091926,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0274017716305739,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.009166382051651,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.802500902285892,1,1,0.937504762579676,2,6,0,0,0,1,0,0.5901409223429038,0,0,1,0,0,0,1,Malicious
0,0.0019660360222872,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
