sender_known_malicious,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,Analysis_of_the_qrcode_if_present,Final Classification,Binary_Label
0,0.8567951340186677,0,0.1157423060554713,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.8837500627203905,0,0,0.742300522356055,0,GB,45518,0.8436117027459158,0,1,0,0.500172911276596,0,0.1437801927273793,0,none,0.1040972610308221,0,0,0,0.0525996289115967,0.3413016454115546,0,pass,pass,pass,1,TLS 1.3,0,0,0,0,0,0.9942717322956696,valid,0.3265615769502831,0.1333699694802317,1,1,0,0,No Action,Not-Spam
0,0.2393293636932142,0,0.0517189547042538,1,0,1,0.0,3,1,0,0,7,0.7635367536800752,0.7607385066106315,0,0,0,0,0.6375676915636068,1,0,0.0,0.0,0,0,0,0.8905099043655879,0,0,0.7321536309343015,0,CA,not available,0.5178597262001344,0,1,0,0.7883232352743738,0,0.0,1,none,0.4485386424827238,0,0,0,0.0147143805127155,0.5829837725351115,0,pass,pass,pass,0,TLS 1.2,0,0,0,0,0,0.6342850307665354,valid,0.0884777034294955,0.3774041306909277,0,1,4,0,Malicious,Not-Spam
0,0.6787765698384453,0,0.0720197943936736,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.4889212949035328,0,0,0.6150270207302256,0,FR,14472,0.5921898535254563,0,9,0,0.6821667615561965,0,0.4117267682809643,0,link_click,0.7745990187995008,0,1,1,0.5750564656253717,0.7064853208374008,0,pass,pass,pass,1,TLS 1.3,9,1,1,0,0,0.4380348085972275,valid,0.0358821400980356,0.2337671468288357,1,1,0,0,Spam,Spam
0,0.8662113040310282,0,0.1289674383558972,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.950428202200234,0,0,0.8351482712875499,0,US,42328,0.8850839659639458,0,1,0,0.5036690716249068,0,0.026743921099709,0,none,0.1317917075802515,0,0,0,0.0030160022658122,0.3608895290768636,0,pass,pass,pass,1,TLS 1.3,1,0,0,0,0,0.9989537653005238,valid,0.3294230580246733,0.0351845227231014,1,1,0,0,No Action,Not-Spam
0,0.4075126728736611,0,0.1798298552324393,0,0,1,0.0,2,0,0,1,4,0.7710650645600795,0.6656359133890701,1,0,0,0,0.7675251555013166,0,0,0.0,0.0,0,1,0,0.8567926276782971,0,0,0.9651194795661844,0,DE,70232,0.5315471515653518,0,8,0,0.5605731809527539,0,0.0,1,none,0.4860091905470056,0,0,0,0.1358745070414944,0.398524587444415,0,pass,pass,pass,1,TLS 1.3,8,0,0,0,0,0.8984941368457813,no_ssl,0.2703699220511757,0.0397763678772159,0,0,3,0,Malicious,Not-Spam
0,0.8754228654854348,0,0.0885457482708627,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.8507722225400234,0,0,0.7769256741587722,0,unknown,3856,0.8336024123260715,0,1,0,0.4700806120762226,0,0.176984305954383,0,none,0.0416661901101592,0,1,1,0.0446133808954189,0.3707442449435376,0,pass,pass,pass,0,TLS 1.3,1,0,0,0,0,0.9437084982274228,valid,0.1381711126129514,0.2110119893085279,1,1,0,0,No Action,Not-Spam
0,0.8187775154509744,0,0.0734181710259705,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.9410048431411924,0,1,0.7656930180195766,0,IN,48886,0.7216179804498422,0,0,0,0.7434751146729519,0,0.0334573764551695,0,none,0.248525051494264,0,0,0,0.1478309110837712,0.5762078078284294,0,fail,fail,fail,1,TLS 1.3,0,0,0,0,0,0.8738605553531017,valid,0.1081306962894262,0.1134039257852013,0,1,0,0,No Action,Not-Spam
0,0.3066245630111995,0,0.1381889298736414,1,1,1,0.0,2,1,0,3,5,0.8529828286427038,0.8941103734352778,0,1,1,0,0.5171163002476493,1,0,0.0,0.0,0,0,0,0.4552476662696736,0,0,0.7918608935900266,0,CA,66527,0.3939693828471095,0,3,0,0.7306732290678963,0,0.0,1,none,0.1816167164527642,0,0,0,0.0566153979241621,0.3656264739799967,0,pass,pass,pass,1,TLS 1.3,2,0,0,0,0,0.5712927658515125,valid,0.1042007154140981,0.1204419808207457,0,1,2,0,Malicious,Not-Spam
0,0.7037826928503945,0,0.101414099328822,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.8225908598986627,0,0,0.6542012062247425,0,unknown,18517,0.6809702103489216,0,1,0,0.7750295552726724,0,0.01046372278297,1,none,0.2108144821493003,0,1,0,0.0794200673209328,0.6254492256331042,0,pass,pass,pass,1,TLS 1.3,0,0,0,0,0,0.9307574576200216,invalid,0.0659835337103684,0.0489069516675517,0,1,0,0,No Action,Not-Spam
0,0.3239226898537272,1,0.5732770580215689,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.7256459971411284,0,0,0.7939016774795598,0,BR,46936,0.569376574547295,0,4,0,1.0,0,0.6384114063934581,1,wire_transfer,0.4080970226116163,0,0,0,0.2229443714860782,0.4505936614222438,0,none,fail,fail,0,TLS 1.3,4,1,1,0,0,0.4112252411538153,valid,0.6994091967446563,0.0372286310058379,0,1,0,0,Warning,Not-Spam
0,0.424842027601193,0,0.3799621110563098,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.5694326061864259,0,1,0.6630031832974641,0,CN,60430,0.7773643791661049,0,5,0,0.4347219103333192,1,0.0908512166780085,1,link_click,0.7306431050609331,0,1,1,0.7979967353708406,0.7683110628862438,1,pass,pass,pass,0,TLS 1.2,4,0,0,0,0,0.2483148114704388,valid,0.4027164154077932,0.4097107925185325,0,1,0,0,Spam,Spam
0,0.2655651938754498,1,0.142570798577904,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.5631830950346539,0,0,0.4400267532091825,0,CN,31770,0.8003240120175028,0,2,0,0.6590480436590664,0,0.5400716410093597,1,credentials,0.7215677817483774,1,0,0,0.1458380396489511,0.5310335194515562,0,fail,pass,pass,1,TLS 1.2,1,0,2,0,0,0.4699538383225818,invalid,0.4342142059848582,0.1916899920350759,1,0,0,0,Spam,Spam
0,0.8039632329301115,0,0.2911200417518146,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.3304656101569929,0,1,0.2205889953706052,0,IN,56290,0.4945231053862115,0,4,0,0.8762690536422415,0,0.1120919953256005,0,none,0.8557085967482192,1,1,1,0.7016364348014117,0.7163966277474378,1,pass,pass,pass,1,TLS 1.3,2,0,2,0,0,0.7897472548855463,valid,0.580723933705667,0.2671656762092712,1,1,0,0,Spam,Spam
0,0.5881856060294354,0,0.2482506019298154,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.2730232593197236,0,0,0.3348459837879818,0,unknown,6846,0.2486379979373925,0,3,0,0.761992211585155,0,0.4244104653803779,0,credentials,0.6742254027840537,0,1,0,0.37288489255978,0.5166473633441603,1,pass,pass,pass,1,TLS 1.2,1,0,1,0,0,0.4083265660272704,valid,0.525445236503217,0.1681055979525416,1,0,0,0,Spam,Spam
0,0.3476233061024096,1,0.7454306902603762,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.7573922968262167,0,0,0.6918369433718675,0,DE,91736,0.6266139804036125,0,2,0,0.4962627305670739,1,0.8134291540592659,0,link_click,0.3625003810028746,0,0,0,0.258308585495504,0.468457460450795,0,fail,fail,none,1,TLS 1.3,2,1,3,0,1,0.324247172595352,valid,0.7259584850561234,0.3122555173314262,1,0,0,0,Warning,Not-Spam
0,0.8512949757901783,0,0.0495625686504348,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.8040670319793115,0,1,0.9067531769669132,0,JP,23081,0.8344018251245807,0,3,0,0.8653367746351431,0,0.1325153034681492,0,none,0.0452156992717139,0,0,0,0.0356699691167394,0.5482227050318842,0,neutral,temperror,permerror,1,TLS 1.3,2,0,0,0,0,0.9386782407017218,valid,0.2922561462480702,0.0,0,1,0,0,No Action,Not-Spam
0,0.8981083065748672,0,0.0965487663904805,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.7485590509260854,0,0,0.77320952302361,0,CN,31308,0.6228633389364251,0,1,0,0.536583060037968,0,0.1572094319039546,0,none,0.440979211928641,0,0,0,0.1719085939614936,0.5764877966249926,0,pass,pass,pass,1,TLS 1.2,1,0,0,0,0,0.7184550848748706,invalid,0.2620492681373748,0.1441910768896099,0,1,0,0,No Action,Not-Spam
0,0.864424295322774,0,0.0891326356518986,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.5904663901264003,0,0,0.8667430127817388,0,BR,not available,0.9206524406219492,0,2,0,0.7940147030831197,0,0.0843454952901408,0,none,0.0309145315633627,0,0,0,0.1254607860383192,0.4113440339563934,0,temperror,permerror,temperror,1,not available,1,0,0,0,0,0.6735175550185263,no_ssl,0.067824162076484,0.0973830161947982,0,1,0,0,No Action,Not-Spam
0,0.1112325856871134,0,0.2870007061839158,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.4948485742231657,0,1,0.6539187023627959,0,FR,28819,0.4199560893544898,0,2,1,1.0,0,0.2909570680163708,0,none,0.8126739118214913,1,1,0,0.8079031700086415,0.7292566582521379,0,none,fail,pass,0,TLS 1.1,0,0,1,0,0,0.12396915458631,valid,0.4611668907678493,0.1606481638381436,0,0,0,0,Spam,Spam
0,0.4120799079334285,1,0.6535856752286554,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.6198917741364313,0,0,0.8658066130619881,0,DE,25857,0.6687733372589059,0,4,0,0.9331026656306088,1,0.7681088517333983,1,credentials,0.4169515754694675,0,0,0,0.3336748056192106,0.6293169205431146,0,fail,fail,fail,1,TLS 1.3,4,1,3,0,0,0.4568321334960293,valid,0.854323301917102,0.1516053957393313,1,1,0,0,Warning,Not-Spam
0,0.7900538184134368,0,0.0212864590591248,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.8579210875478298,0,0,0.9421482796794174,0,GB,15909,0.5217004313590569,0,0,0,0.2569065990787565,0,0.0846521497242318,0,none,0.2368705628288538,0,0,0,0.0090547662347314,0.1960824473507889,0,pass,pass,pass,0,TLS 1.2,0,0,0,0,0,0.8299097814051083,no_ssl,0.379005851360338,0.2781943563292595,0,0,0,0,No Action,Not-Spam
0,0.391850815006144,0,0.0026360250446985,0,0,1,0.0,2,0,1,4,6,0.7239595226766835,0.6944927244440335,1,0,0,0,0.6397115717039137,0,0,0.0,0.0,0,0,0,0.6171319845444899,0,0,0.730504155304291,1,CA,20321,0.4365507171005711,0,3,0,0.1928999738250188,0,0.0892095613592195,0,none,0.4913026876246698,0,0,0,0.0227748647021865,0.4765100169902849,0,none,none,none,1,TLS 1.3,3,0,0,0,0,0.8840257353869918,self_signed,0.2597013806513996,0.0029949834051645,0,1,2,0,Malicious,Not-Spam
0,0.7588385477391678,0,0.1148422005573534,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.8614129303599763,0,0,0.9616656531696008,0,FR,74100,0.6783138886721473,0,1,0,0.6742907236525726,0,0.154738329368085,0,none,0.2641702948198507,0,0,0,0.1729739244661514,0.7825576305383504,0,pass,pass,pass,1,TLS 1.2,0,0,0,0,0,0.9736612402733552,valid,0.0633057383992959,0.0365618336528215,0,1,0,0,No Action,Not-Spam
0,0.3937005761887127,1,0.2634874393771149,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.3553676733312957,0,0,0.7342753625800008,0,GB,71791,0.2975903094318425,0,0,0,0.837549528505285,0,0.5373671473173762,1,link_click,0.7152778426320257,0,0,1,0.6073650883690681,0.6932995305221686,0,pass,pass,fail,0,TLS 1.2,0,0,0,0,0,0.4455997349264858,no_ssl,0.320148325600416,0.3118431772445173,0,1,0,0,Spam,Spam
0,0.6224608189342306,1,0.2517484050154668,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.1772784501739732,0,0,0.6728772828596885,0,BR,81495,0.4596683650302373,0,1,1,0.5051544756825088,0,0.3721006437927949,0,none,0.623943035416281,0,0,0,0.4084716497334084,0.6990976780403586,1,softfail,fail,none,0,TLS 1.2,1,0,1,0,0,0.5410381773090629,no_ssl,0.6960912350399124,0.4853728546513619,1,1,0,0,Spam,Spam
0,0.91727962177261,0,0.1466824345107721,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.7941020761221984,0,0,0.8706919456405067,0,CN,66884,0.7461743702839059,0,1,0,0.427715413693023,0,0.1728515814895157,0,none,0.0817717943293158,0,0,0,0.1701400495620342,0.6878460238592935,0,pass,pass,pass,0,TLS 1.2,0,0,0,0,0,0.7809200350802724,valid,0.0,0.2096166817868631,0,1,0,0,No Action,Not-Spam
0,0.371433379591668,1,0.477623471898349,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.5097662249616819,0,0,0.3133157466579467,0,FR,75493,0.4904881218572426,0,7,0,0.2127892995463252,0,0.137994300469395,0,none,0.8616693850721024,0,0,1,0.8429756803620244,0.9331954133863904,0,pass,pass,pass,1,TLS 1.3,6,0,0,0,0,0.6339971158084383,no_ssl,0.6719844775040634,0.1939260585091837,1,1,0,0,Spam,Spam
0,0.8563942082667444,0,0.1181945914982602,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.834173083042381,0,0,0.9586053159238808,0,RU,not available,0.7782011795089702,0,2,0,0.9083612632420948,0,0.0907713391854401,0,none,0.1733263022700037,0,0,0,0.1581610771489566,0.4763322678666065,0,pass,pass,pass,1,TLS 1.3,2,0,0,0,0,0.5777008686427654,valid,0.3111280410950577,0.1670921317946795,0,1,0,0,No Action,Not-Spam
0,0.5029666162490836,0,0.3047622518248513,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0974666539712459,0,0,0.513553829010926,0,unknown,20206,0.2094142981607342,0,4,0,0.7265068709884824,1,0.2672599098466209,1,meeting_request,0.5049400420448873,0,0,0,0.3288854057177797,0.907767846554656,0,temperror,none,pass,0,TLS 1.3,4,1,0,0,0,0.578011085937824,invalid,0.2791781226181969,0.2769517737800673,0,0,0,0,Spam,Not-Spam
0,1.0,0,0.1157273898005877,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.7127751152093655,0,0,0.9277726104658612,0,US,19018,0.8728300013860381,0,1,0,0.6026858907990802,0,0.1554198585196334,0,none,0.1485008196208049,0,0,1,0.1084296960669965,0.3223240510606356,0,none,none,none,1,TLS 1.3,1,0,0,0,0,0.816581229964663,valid,0.1737219959035982,0.02156855658659,0,1,0,0,No Action,Not-Spam
0,0.3623103402111224,1,0.4471458699716769,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.3159845093762166,0,0,0.3755638279877631,0,CN,50736,0.7906941033307405,0,4,0,0.7263823507260506,0,0.3338207574511863,1,none,0.767644172772235,1,0,0,0.0770901068882947,0.8498094308967248,0,pass,pass,pass,1,TLS 1.2,4,1,2,0,1,0.858725259317571,valid,0.2152081685112925,0.0,1,1,0,0,Spam,Spam
0,0.7599872836880371,0,0.0315861442063426,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.8337205548970521,0,0,0.7940953991189164,0,BR,46018,0.642053562329725,0,1,0,0.5795533065762033,0,0.0087349706773682,0,none,0.2544114489038189,0,0,0,0.0025570037720537,0.1144926430724883,0,pass,pass,pass,1,TLS 1.3,1,0,0,0,0,0.8691996862232226,invalid,0.2785863311496343,0.5044853576926727,0,1,0,0,No Action,Not-Spam
0,0.2660686822684282,0,0.1695965740257934,1,0,1,0.0,2,1,0,3,2,0.9099656401003612,0.7051349688390984,0,0,0,1,0.7731803823476886,1,0,0.0,0.0,0,0,0,0.3571352747177725,0,0,0.77716788896598,0,BR,31547,0.4624555408473431,0,4,0,0.719276910757934,0,0.2160983045950047,1,none,0.1515905972227475,0,0,0,0.2852406540071743,0.4057155549465937,0,fail,fail,fail,0,TLS 1.2,4,0,0,0,0,0.6400671095308371,valid,0.1718509533495701,0.1179100523569463,0,1,1,0,Malicious,Not-Spam
1,0.3059211575434137,0,0.116571734468094,1,0,0,0.0,2,1,0,4,7,0.8359331995584507,0.703169057969849,1,0,0,0,0.622364556352657,1,0,0.0,0.0,0,0,0,0.5228115509994071,0,0,0.7733933299510466,0,IN,17996,0.3238913769756465,0,8,0,0.8793694435347176,0,0.1701657355283368,0,none,0.3085827472044537,0,0,0,0.1168401432834503,0.7841197073127232,0,none,none,none,1,TLS 1.1,7,0,0,0,0,0.7892999210493539,valid,0.286054826877836,0.3970936596935916,0,1,4,0,Malicious,Not-Spam
0,0.36448515932385,0,0.1180198712956744,1,0,1,0.0,1,0,0,1,1,0.862665859957662,0.6714592161138433,0,1,1,0,0.4391360499257994,0,0,0.0,0.0,0,0,0,0.7782991036661633,0,0,0.6642247132827799,1,GB,99006,0.2645497212582975,0,1,0,0.5135872492685919,0,0.1068816740952589,1,none,0.3129954201313907,0,0,0,0.0959587318846936,0.6691192572355084,0,pass,pass,pass,1,TLS 1.3,1,0,0,0,0,0.7121386299425307,valid,0.2863012536348325,0.3043313449932197,0,1,4,0,Malicious,Not-Spam
0,0.4888959000110581,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.3948014486304131,0,0,0.4313443276729065,0,GB,9391,0.0,0,1,1,0.5388807559106047,0,0.2811345119165175,1,none,0.5564539543664353,0,0,0,0.2252554248086948,1.0,0,softfail,temperror,fail,1,TLS 1.3,0,0,1,0,0,0.5494523614454593,no_ssl,0.0425807263636611,0.4639358463375426,1,0,0,0,Spam,Not-Spam
0,0.7422590073411056,0,0.1763810855725711,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.5384621142300303,0,1,0.4196067230271745,0,RU,7629,0.3090753512992735,0,4,0,0.6499569148620656,0,0.5761224117550253,0,none,0.7272619957060177,0,0,0,0.3687063936130864,0.4688568827386216,0,fail,neutral,fail,0,TLS 1.3,3,0,1,0,1,0.4868381811076584,valid,0.3660112147396338,0.3097248535119127,0,0,0,0,Spam,Spam
0,0.8096333299745985,0,0.0464716525077083,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.8866264196451541,0,0,0.9670612471349403,0,IN,43270,0.7699958554712921,0,2,0,0.8681631305259737,0,0.0878553141314756,0,none,0.296384403586813,0,0,0,0.1179896261823553,0.8461206747162513,0,pass,pass,pass,1,TLS 1.2,2,0,0,0,0,0.7436455616939815,valid,0.3307518235549969,0.2006276768802207,0,1,0,0,No Action,Not-Spam
0,0.8146931993075902,0,0.0777031869202462,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.8809846506549175,0,0,0.63505492896505,0,US,not available,1.0,0,2,0,0.4222745725933095,0,0.1539786857543156,0,none,0.2968245273375561,0,1,0,0.0002238303125822,0.6901330037468355,0,pass,pass,pass,1,TLS 1.3,2,0,0,0,0,0.924315336013858,valid,0.0,0.3539249364300303,0,0,0,0,No Action,Not-Spam
0,0.7042354158319021,1,0.3828553927760403,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.7200301760033448,0,0,0.5989507292209467,0,DE,92135,0.4549642126504981,0,1,0,0.9411148825496352,0,0.4588361540496529,0,none,0.5049443030096832,1,0,0,0.5435168822498616,0.746700532754008,1,fail,fail,fail,1,TLS 1.3,0,1,1,0,0,0.651801091689721,self_signed,0.2593228725753955,0.5682622664610336,0,1,0,0,Spam,Spam
0,0.5126826769379528,1,0.3672728569436224,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.3696893744567941,0,1,0.2169600887944819,0,BR,36620,0.3465780348158597,0,3,0,0.4167271039843412,0,0.4918699774800271,0,meeting_request,0.7920624023788202,0,0,0,0.2727509829997091,0.2904385885419592,1,pass,temperror,fail,0,TLS 1.3,2,0,0,0,0,0.8373068241800701,self_signed,0.3258683853745395,0.2702073703866823,0,0,0,0,Spam,Spam
0,0.7860674904083281,0,0.0706653933078033,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.9524370573370462,0,0,0.8355816751438517,0,US,85083,0.8035572286256901,0,3,0,0.651025205846163,0,0.0973091394716821,0,none,0.1636514157795698,0,1,0,0.1271439473381471,0.5034093238613471,0,pass,pass,pass,0,TLS 1.3,2,0,0,0,0,0.8225491280093853,valid,0.2834211945920019,0.3160359098979244,0,1,0,0,No Action,Not-Spam
1,0.4221905816930336,0,0.0536076434070456,0,0,0,0.0,2,1,0,0,5,0.9004593041926725,0.782725850103026,0,0,0,0,0.5580864323878162,0,0,0.0,0.0,0,0,0,0.5530345578841315,0,0,0.4685346652414615,0,BR,44176,0.356658653042136,0,4,0,0.6180862545292248,0,2.8155329148893407e-05,0,none,0.3197179894880399,0,1,0,0.0891463724754599,0.4641965015989063,0,fail,fail,fail,1,TLS 1.2,4,0,0,0,0,0.6944002245387597,valid,0.1042434562347573,0.3235864415645697,0,1,1,0,Malicious,Not-Spam
0,0.4184558739985092,0,0.2895151829928168,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.6115687487118763,0,0,0.5322607831103878,0,DE,97982,0.6562417102470852,0,1,0,0.5389701052708563,1,0.5423154626707888,0,meeting_request,0.6955538473094476,0,0,1,0.324987439784794,0.8272695454256933,1,pass,temperror,softfail,1,TLS 1.2,0,0,1,0,0,0.6142948776229311,valid,0.5290587721007256,0.0,0,1,0,0,Spam,Spam
0,0.7795703556432744,0,0.1057493515985345,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.779122253366721,0,0,0.7345385751974454,0,JP,not available,1.0,0,2,0,0.4784435922817799,0,0.017680779263065,0,none,0.3459713508466391,0,0,0,0.063771646720654,0.6732163212162414,0,pass,pass,pass,1,TLS 1.2,2,0,0,0,0,0.9231451717651346,no_ssl,0.3659151877942658,0.1131906521367804,0,0,0,0,No Action,Not-Spam
0,0.9036393996422988,0,0.1379461564029574,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,1.0,0,0,0.8839618508492746,0,CA,not available,0.907259706873658,0,5,0,1.0,0,0.1204642758557402,0,none,0.1169474927521959,0,0,0,0.0094565264508799,0.6846227409573833,0,pass,pass,pass,1,TLS 1.2,4,0,0,0,0,0.967147352346212,valid,0.0156880709138045,0.1346418903792219,0,0,0,0,No Action,Not-Spam
0,0.2776870495159175,1,0.5394886050775328,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.4456525762535769,0,1,0.5498731249468601,0,FR,8826,0.2805952966690032,0,2,0,0.4228099161955867,0,0.1896419890756082,0,meeting_request,0.7675309227968962,0,0,0,0.2940911516858075,0.6381550353401956,0,softfail,fail,none,0,TLS 1.2,1,0,1,0,0,0.6151150906494095,valid,0.4492034675478324,0.6320439034427583,0,1,0,0,Spam,Spam
0,0.6350229376503888,0,0.5210822949652378,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.8338410475196169,0,0,0.8065281385687738,0,US,63821,0.1944275905397183,0,2,0,0.3597262061147975,1,0.5224424031254896,0,credentials,0.3119371989339781,0,0,0,0.2041341772905264,0.7081122817333582,0,fail,fail,fail,0,not available,2,0,1,0,0,0.5316190609250746,invalid,0.8210099955549869,0.4509428925795101,1,1,0,0,Warning,Not-Spam
0,0.798610870708125,0,0.190341466347208,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.313531473589605,0,0,0.3479500921098097,0,CN,52055,0.6963108421054292,0,6,0,0.5237807714536987,0,0.0,1,none,0.5969064127574429,0,1,1,0.5847310391032384,0.8694816470843348,1,pass,pass,pass,1,TLS 1.3,5,1,0,0,0,0.6170515112002948,valid,0.2596274105134111,0.325006574325899,0,1,0,0,Spam,Spam
0,0.5153227565528598,0,0.3291134989347461,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.1380082198038587,0,0,0.6930029922126459,0,IN,38567,0.5649995881234842,0,7,0,0.9821609176917572,0,0.1056392041895856,0,none,0.5609558098116307,0,0,0,0.7245228187046889,0.8356598822384081,1,pass,pass,pass,0,TLS 1.3,7,0,0,0,0,0.5903940938571647,valid,0.2031381638827263,0.2290751634133011,0,0,0,0,Spam,Spam
