spf_result,dmarc_result,user_marked_as_spam_before,image_only_email,url_count,url_reputation_score,total_links_detected,sender_domain_reputation_score,smtp_ip_reputation_score,return_path_reputation_score,content_spam_score,marketing-keywords_detected,bulk_message_indicator,unsubscribe_link_present,html_text_ratio,Binary_Label
pass,pass,1,1,8,0.4570905983058259,8,0.6332220443531114,0.5589702233214238,0.4618317362713298,0.7138241689820016,0.6186529879080328,1,1,0.5226638155433084,Spam
fail,neutral,0,0,2,0.6682523674428097,2,0.4464394989049693,0.4456969735633664,0.4460058083369539,0.7981924056629698,0.4790473675845075,0,0,0.7002498257320373,Spam
pass,pass,1,0,10,0.6602592698631476,8,0.660044694400325,0.8096413807766706,0.6056576664949335,0.768670870961609,0.4803297050833652,0,1,0.8187110277680234,Spam
softfail,pass,0,0,4,0.4404884214253068,3,0.6983889200508646,0.2896516538581731,0.4488869379258456,0.5413744159067965,0.3682878496783882,0,1,0.7366140220227194,Spam
fail,fail,0,0,2,0.5897076746930167,1,0.2801650945633496,0.5862774232990925,0.4169835745942159,0.5896591078635851,0.357855426950556,1,0,0.9349119110799649,Spam
softfail,neutral,0,0,5,0.7358905344303617,4,0.426287816681392,0.8740704106953571,0.7449762362015698,0.7210649418898726,0.5489936712340742,0,1,0.5291043808660908,Spam
pass,pass,0,0,3,0.5108409372346365,2,0.7752130949127638,0.7659772269215206,0.5415852689993336,0.7092680966828485,0.4190644487010254,1,0,0.5199084044061104,Spam
fail,fail,0,0,5,0.5519883367757702,5,0.3888716600898854,0.632089274120433,0.9659770674673926,0.4750557521115497,0.1768390982432931,0,0,0.4803149426910788,Not-Spam
pass,pass,0,0,1,0.7929313543347151,0,0.8575486228635831,0.6581436877224538,0.8183940078016588,0.2962628467234887,0.1461839160423962,0,0,0.506950108521459,Not-Spam
fail,none,0,0,5,0.7334121379393168,4,0.7398693829979784,0.7161580972935513,0.8030778924028866,0.2453048834769733,0.0006068309140281,0,1,0.3718589398168401,Not-Spam
pass,none,1,1,12,0.2762981705473604,12,0.4713326326943331,0.3831309355083737,0.5818893527400905,0.3889173586912985,0.7392367274504066,1,1,0.9908777307546952,Spam
pass,pass,0,0,1,0.968032279987416,0,0.7638233379155729,0.6744022019061001,0.6531153800306061,0.1877951165102617,0.0451373239698304,0,0,0.3920396428003023,Not-Spam
pass,pass,0,0,4,0.5015117232157476,2,0.7704051229967054,0.385620933298248,0.3934637386171259,0.7099595742571505,0.4749676204609365,0,1,0.8127268650886238,Spam
pass,pass,1,0,5,0.5635163728920922,4,0.6962429355020519,0.7927324655861065,0.6144780622351351,0.8908301446750023,0.3968256313659549,0,1,0.6283941240506027,Spam
pass,pass,0,0,1,0.7316161749807305,1,0.8845753874325007,0.8015788261223267,0.9078466555337203,0.3489860909276376,0.1647402220942987,0,1,0.6657446645027055,Not-Spam
pass,pass,0,1,4,0.6694525645668222,2,0.7806979866110334,0.6504913532051183,0.2191367166607661,0.5861034312682983,0.654153409774599,1,1,0.5683329409277021,Spam
pass,fail,0,0,1,0.7325146282597956,0,0.4211320257202837,0.3745036869381815,0.4072836774174995,0.6657345750697293,0.7376326875270063,0,0,0.36674351157084,Spam
pass,pass,0,0,1,0.3241781078099842,1,0.3043077958156603,0.5807616491865271,0.9740874495160176,0.3309630345958257,0.3170442979522881,0,0,0.1948596267569459,Not-Spam
fail,none,0,0,1,0.5667971722314241,1,0.6712861306561858,0.3679784405456704,0.5805668219690023,0.3342598946273733,0.237562189860123,0,0,0.6843230678646411,Not-Spam
pass,pass,0,0,1,0.7988850522150817,1,0.6181006674429761,0.9022559919905124,0.784933846858274,0.173726854503064,0.0661173339670941,0,0,0.4344588974183556,Not-Spam
fail,fail,0,0,3,1.0,2,0.6407020084267528,0.4678545488096714,0.7088339705246254,0.1592085572310171,0.2658005623367292,0,0,0.5552257667703345,Not-Spam
pass,pass,0,0,2,0.8705456250360506,2,0.7206463280900951,0.7668664644156347,0.7952476812731097,0.1177851003016751,0.1739327929636241,0,0,0.5170033172552478,Not-Spam
none,none,0,0,0,0.8397429941042369,0,0.5438495724113461,0.313776094293128,0.6194405904088967,0.3298868083410748,0.1917913178111375,0,0,0.4156214677775457,Not-Spam
pass,pass,0,0,0,0.8515258900970792,0,0.7247566383191558,0.5488572061948503,0.7702259917451945,0.2007985381286602,0.0903397640154421,1,1,0.9282831561537176,Not-Spam
pass,pass,0,1,10,0.5142273198605465,8,0.6756589697432092,0.6725203480934305,0.6596182097323123,0.8476045578001271,0.6568722646650708,1,0,0.8476387918516542,Spam
fail,fail,0,0,1,0.6584240576794869,1,0.4631564205489519,0.5098167947533405,0.6974180915085405,0.3432157608462346,0.2048895468658206,0,0,0.4358391157195602,Not-Spam
fail,fail,0,0,3,0.540696736470935,2,0.821455469888845,0.5657877421424574,0.6381892105883898,0.5479629355862151,0.2937199146944373,0,0,0.4860268384678159,Spam
pass,pass,0,0,1,0.8645793722714117,0,0.8827088302106569,0.7716772475862129,0.8915660463859989,0.2764561825393629,0.087512877316082,0,0,0.5677778066900746,Not-Spam
none,none,0,0,4,0.9574825537596534,4,0.6281399982331264,0.4353359582966385,0.7733540642163416,0.4627131174432872,0.1999245533216135,0,0,0.4596983394776069,Not-Spam
pass,pass,0,0,1,0.453728225275752,1,0.5280851012069655,0.197426815462023,0.2225477582424748,0.604324195159204,0.5661468261296396,1,1,0.8141563961514818,Spam
pass,pass,0,0,2,0.5042865515967773,2,0.8192507512477974,0.5743730253488493,0.6372636913913402,0.7386830934576031,0.5377715990347531,1,1,0.6158476412637893,Spam
pass,pass,0,0,2,0.7960298627435015,1,0.8021236906996234,0.6965248795232192,0.8819400479901461,0.220522268324581,0.0638839693447235,0,0,0.6138394713422686,Not-Spam
pass,pass,0,0,6,0.579096025519892,5,0.6119741866789632,0.318068419496369,0.8855456454059867,0.1615139622045596,0.0855834571145421,0,0,0.3866198445360989,Not-Spam
pass,pass,0,0,1,0.8319484015676527,0,0.9792859392015206,0.595842820830877,0.9485241390143128,0.0276296230017811,0.0397747656019426,0,0,0.287764918982155,Not-Spam
neutral,fail,0,0,3,0.1678353955607031,3,0.2804889561933467,0.5149527406621869,0.0824480291147114,0.5025924485958839,0.4310903079795667,0,0,0.8708847327423266,Spam
pass,pass,1,0,4,0.6105922179829224,4,0.7723911966758986,0.5641373621329931,0.5741735584942049,0.6538472012094649,0.3659306294634969,0,1,0.8173299140677339,Spam
pass,fail,0,0,2,0.750414966515128,2,0.3232678046880627,0.7614054304420624,0.9399782746934838,0.6837817513334533,0.555268324865736,0,1,0.6206422107845428,Spam
fail,fail,1,0,15,0.2639826543456698,16,0.5808059362034262,0.2980966305016035,0.7145789434444089,0.5370178242345472,0.8379494465498053,1,1,0.6826791487529099,Spam
pass,pass,0,0,0,0.8930751293455165,0,0.83014623646817,0.9620551668317344,0.7619580588367101,0.259478277151502,0.1572529409759995,0,0,0.6865498750903918,Not-Spam
fail,permerror,0,0,1,0.8606068071490068,1,0.9948512600859344,1.0,1.0,0.0736827716198025,0.0077973942838666,0,0,0.1368697740594033,Not-Spam
softfail,fail,0,1,2,0.4354091708881109,2,0.1373683475631266,0.2467272402194785,0.3877715200447566,0.5089606766942505,0.5920501509610484,0,1,0.5770621778497012,Spam
pass,pass,0,0,6,0.3681403123714383,4,0.869853610772778,0.772174218987599,0.6284626725179133,0.8476080833534694,0.5823777543403232,1,1,0.9572208055604196,Spam
fail,pass,1,0,4,0.4476961612342859,4,0.5347559114791107,1.0,0.373302474440854,0.5308011384961059,0.5923995256742932,0,0,0.7292794213210285,Spam
softfail,pass,0,0,0,0.6535061665078442,0,0.1154975165184338,0.18656700689067,0.1603708293080286,0.8126403352236519,0.5915080567322095,0,0,0.6555882408429689,Spam
pass,pass,0,0,1,0.6629173374260501,1,0.921734645665687,0.9164685508953349,0.8534766111858048,0.2439147005860996,0.0326665966199302,1,0,0.5825916110722397,Not-Spam
pass,pass,1,0,18,0.432244156511859,21,0.3552830557446613,0.1843027567659567,0.6089786029175592,0.3923528807545889,0.6780921585628701,1,1,0.7419917360744801,Spam
pass,pass,0,0,2,0.7003543163928686,1,0.7502793418124356,0.6035431826895749,0.8825574256310715,0.1332848765116921,0.1465659076124149,0,0,0.3690366519311296,Not-Spam
pass,pass,0,1,8,0.778109758342442,7,0.7939087255515995,0.6499021186854471,0.7944741435054737,0.5850043331247949,0.4530207670271214,1,1,0.311888199047469,Spam
pass,pass,0,0,9,0.8454100119940304,8,0.915574316320679,0.4802820469021355,0.3350063246135029,0.6569335087303083,0.6754485584493327,1,1,0.7150374175212372,Spam
pass,pass,0,0,2,0.886000336329094,1,0.8219718705542415,0.6747856937630521,0.7047290393595509,0.1486531765223679,0.1610750659242577,0,0,0.4322863260213448,Not-Spam
none,none,0,0,3,0.6465457189843098,2,0.4220614154825429,0.2923068649870327,0.4918697886154996,0.4690182019467721,0.1825229821946922,0,0,0.0541180654951117,Not-Spam
fail,temperror,0,0,2,0.966355354845722,2,0.8996116718627586,1.0,0.9110618702960608,0.2538067314048959,0.0602023523377673,0,0,0.4605555310243425,Not-Spam
pass,pass,0,0,1,0.8382784115452562,1,0.3179956326568312,0.650779387124096,0.3066815554188373,0.2229155603057143,0.1035965682551722,0,0,0.5470771414031371,Not-Spam
pass,pass,0,0,2,0.8591095435010353,1,0.5875788999710821,0.4729151141468499,0.9035395739187791,0.4094927963486341,0.1749488551385598,1,0,0.3505738124052658,Not-Spam
fail,pass,1,0,8,0.2090545903265145,9,0.2839988913537725,0.0939083451166324,0.5264698393393386,0.3983646079928194,0.7079020074332848,1,1,0.7857282354011988,Spam
pass,pass,0,1,5,0.7373750446405787,3,0.7856996244916263,0.6726827515992709,0.7372290948084598,0.5730404451771038,0.5641761479571087,0,1,0.4112885931632549,Spam
pass,pass,1,0,1,0.7342414856902154,1,0.6837690338032245,0.444939357094479,0.6957114591075402,0.5304992396847025,0.2003437565640723,0,0,0.7292502205047959,Spam
softfail,fail,0,1,2,0.5492835321298521,2,0.4302970145679352,0.4139969494384379,0.4372712303562328,0.7657777224600144,0.2713632186307467,1,0,0.6384534697658869,Spam
pass,fail,0,0,6,0.5395876538666338,6,0.4857227799691012,0.2963959834275987,0.3739093514704013,0.4681218917703704,0.3578144026035048,0,0,0.8723578489085436,Spam
pass,pass,0,0,1,0.6709730855383347,0,0.8314289097284564,0.7254849084033157,0.9107732938396368,0.2184248340532099,0.1605359953013665,0,0,0.4725749680828564,Not-Spam
fail,none,0,0,4,0.5498664623823065,4,0.4831355300499712,0.3278529918652124,0.9398851090150524,0.492616516081818,0.4230616681586299,0,0,0.4706637269385984,Not-Spam
pass,pass,0,0,2,0.7200181551456919,1,0.3320093342894989,0.5054932405159356,0.6280118694598641,0.2212198618485209,0.2140398526834167,0,0,0.5015035320480328,Not-Spam
pass,pass,0,0,3,1.0,2,0.5270114132635147,0.7253579227755496,0.8687722010395151,0.1586968240090608,0.1119572032406813,0,0,0.4983295596735758,Not-Spam
pass,pass,0,0,3,0.9033533604956088,3,0.7076397008680804,0.9798439485640316,0.8914596778401034,0.1747859197693078,0.1063550655973892,1,0,0.3972622777528319,Not-Spam
permerror,permerror,0,0,3,0.9287927343365864,3,0.8846774540576411,0.8460277275365854,0.855663214575563,0.0315199789715803,0.0576227023479714,0,0,0.6091189738125199,Not-Spam
pass,fail,0,0,2,0.7527650308019134,1,0.7677970768750482,0.4821556290617161,0.5426396359830303,0.6559620234992887,0.3698587733852132,0,0,0.8447417082103224,Spam
none,fail,0,0,3,0.2325363192785055,3,0.2319749351099868,0.5443296500834608,0.4311620209567487,0.3378792528477999,0.4454610570553663,0,0,0.6303464442834165,Not-Spam
pass,pass,0,0,0,0.9586177934320343,0,0.9154970186933924,0.6859372558223219,0.8589662016466795,0.2842183117560897,0.0686029094979556,0,0,0.8050016677375615,Not-Spam
pass,pass,0,0,3,0.8668418399736376,3,0.9111009183577856,0.6930623933799883,0.8579262044229897,0.3479290484925639,0.071255604186961,0,0,0.588966609139116,Not-Spam
softfail,fail,1,0,3,0.6122043247596684,3,0.5005465646752627,0.6100990613014058,0.7076878056902552,0.6564624953481312,0.5916438631254239,0,0,0.991669340592074,Spam
softfail,pass,0,0,1,0.5441454221941202,1,0.4517364312166613,0.536007556346568,0.4444681979688901,0.5657327712022672,0.7409596408531801,0,1,0.7112541778753815,Spam
permerror,fail,0,0,3,0.891119245336526,3,0.9050976777249514,0.7846817595980062,0.9701228566233604,0.0413786222862305,0.0818739172508692,0,0,0.8751773025751841,Not-Spam
fail,temperror,1,0,17,0.2333018498274895,19,0.513223263705069,0.5438697100891138,0.574169497329693,0.4615092636202108,0.8257895063097022,1,0,0.7902382355837941,Spam
fail,fail,0,0,5,0.8678833019533698,4,0.5276007598551452,0.5680323652114558,0.8002454620364684,0.2535212302080577,0.1349031359741008,0,0,0.0,Not-Spam
pass,pass,0,0,1,0.8361681450526084,1,0.9660842927360508,0.6314472175372858,0.8062183256047019,0.0843899243566402,0.0475349340695385,0,0,0.7145548705344543,Not-Spam
fail,neutral,0,1,1,0.6127112176291841,1,0.4233866562003228,0.5818991411184611,0.1973681828716147,0.593758703141044,0.1117952548739598,1,0,0.395493130672352,Spam
none,neutral,0,0,2,0.7866125561707803,1,0.8847195553225874,0.8896168672148641,0.7259611031707113,0.2299978490534576,0.1972455417976719,0,1,0.5434316833790568,Not-Spam
pass,permerror,0,1,4,0.4083182696209174,4,0.7370249038588782,0.160269977429269,0.5165573534787636,0.6619477148097908,0.3735584804765808,0,0,0.767365569089164,Spam
pass,softfail,0,0,1,0.7429265508057654,1,0.3667086185698166,0.4953224721267798,0.3619887431812798,0.7230182171275563,0.5143555476578242,0,0,0.7775810364321558,Spam
none,none,0,0,3,0.8627393935791249,3,0.33349880891792,0.4139634562032758,0.997319953547216,0.1621946537817266,0.2519099722439932,0,0,0.5300831356751703,Not-Spam
softfail,pass,1,0,9,0.5794004888358048,13,0.3469631353665995,0.6146726183051234,0.4283273028744707,0.4435704924122436,0.6744737011456058,1,1,1.0,Spam
pass,pass,0,0,1,0.95247183453702,1,1.0,0.7378794151784124,0.9070061152829436,0.2413474539244934,0.0310191724798337,0,0,0.4625487524646627,Not-Spam
pass,pass,0,1,5,0.6236874554179977,3,0.6762042004059419,0.5750734370450739,0.6550647502807131,0.7779173078528013,0.5923385365873242,1,1,0.9202355339924124,Spam
softfail,permerror,0,0,2,0.6970822654282033,1,0.5962048046087413,0.2391671787202105,0.4427442565811725,0.6171544891429444,0.1438711997515729,0,0,0.7177449335053269,Spam
pass,pass,0,0,1,0.813680698813534,1,0.812677742496272,0.5645725327486361,0.9911176197532188,0.0742993972861457,0.0024820795696751,0,0,0.5546166438341542,Not-Spam
none,none,0,0,6,0.979541910202778,5,0.4912314959709333,0.4564621249467754,0.443146508697174,0.3740351749800609,0.0869667951411422,0,0,0.4002698167183743,Not-Spam
softfail,pass,1,0,13,0.373209161494946,17,0.5283154271511095,0.4819777050549589,0.358416997245134,0.4034494156222982,0.7375758216501873,1,1,1.0,Spam
softfail,none,0,0,3,0.3993873623753363,3,0.642732514642499,0.3479064833453363,0.4892842485692085,0.5273616205730184,0.3855538338160817,0,1,0.8648178604325696,Spam
softfail,softfail,1,1,8,0.2027182324666191,11,0.5337567960918792,0.1742797939656634,0.5553794547000535,0.5057050405464252,0.807615266650938,1,1,0.5772905998416457,Spam
pass,pass,0,0,5,0.2501665087744534,5,0.4734889820259876,0.3755828403508539,0.930802889641292,0.5278650486180096,0.2312110186749011,0,0,0.3295215273487382,Not-Spam
softfail,none,0,0,2,0.6231736151508306,2,0.647050035734614,0.2937627141547598,0.512604823700763,0.7511288100163939,0.508010683183467,1,1,0.3599896866813583,Spam
softfail,none,0,0,6,0.3946545834587382,6,0.7239133030448036,0.1438260134400362,0.7632787674402365,0.6047374736351149,0.269788405804551,0,0,0.6516191866003769,Spam
fail,fail,0,0,5,0.4836590268236853,5,0.6072658184054408,0.2450155075864658,0.4861481939922479,0.4757141934556088,0.2571589370460415,0,0,0.7304362907869332,Spam
softfail,neutral,0,0,1,0.8427691923555267,0,0.581240324589565,0.6895093076031483,0.9303693632650724,0.1103504476753718,0.113719934814894,0,0,0.4397275201435496,Not-Spam
pass,pass,0,0,4,0.3457438912351497,4,0.5476788830862348,0.8102752980166442,0.5210367319127848,0.6898300043163856,0.5249497929467272,1,1,0.8550028211562997,Spam
pass,temperror,1,0,10,0.0493836965292404,11,0.7450036116764718,0.4518826516973995,0.1096665217178613,0.5247607225060966,0.8808883077090714,1,1,0.9378928581472478,Spam
pass,pass,0,0,1,0.8805032163597031,1,0.8487291022283878,1.0,0.8301540137563287,0.4135810972151227,0.0431392392860884,0,0,0.2784560299318094,Not-Spam
pass,pass,1,0,6,0.6477109907547478,6,0.7003147726906326,0.8344985552658025,0.3963494722277595,0.6048144852124275,0.6974024714154912,0,0,0.6102914326944278,Spam
softfail,softfail,1,1,2,0.8159535477691819,2,0.3181009627916625,0.7516739399818896,0.4580174779410024,0.5417852406909127,0.4198586467422246,0,0,0.7230692536659069,Spam
pass,pass,0,0,3,0.8258621687904668,3,0.8646096114329347,0.8780042236052648,1.0,0.1967918279738322,0.1034124550987216,0,0,0.7175526134564717,Not-Spam
fail,fail,0,0,0,0.6804126897376471,0,0.4787385128176533,0.333867517387819,0.6914323692526134,0.215707310007533,0.1998909152390429,0,0,0.1874729044651915,Not-Spam
none,fail,0,0,3,0.1235360974809094,3,0.6461230370390859,0.6331152925878841,0.6610705203170938,0.3202979573602358,0.2066560661857811,0,0,0.3259907201404703,Not-Spam
fail,none,0,0,0,0.6869495302790277,0,0.7736789712232657,1.0,0.7576700141770392,0.2972984387939729,0.1138319724533279,0,0,0.2068386936296527,Not-Spam
pass,pass,0,0,2,0.701825199010021,1,0.7339089160804785,0.7010807086058636,0.2522707745771849,0.7451002477425119,0.3883190779557812,0,1,0.5703621705865312,Spam
pass,pass,0,0,2,0.8265742343675718,1,0.7221099488234908,0.8347286127630474,0.979607974782252,0.0016399235238839,0.1097006759569019,0,1,0.293794312138818,Not-Spam
pass,pass,0,0,2,0.7633593914386652,1,0.8892463206833195,0.7756124182059908,0.8441076852388428,0.066277223038995,0.0651006962314663,0,0,0.3554660601923615,Not-Spam
fail,pass,1,0,1,0.4453485579141127,0,0.3255887576433284,0.3545638007966485,0.3402957710369382,0.6445213856628597,0.0722717602218682,0,0,0.5333444472448022,Spam
pass,pass,0,0,3,0.8704277777087419,3,0.9825215096045866,0.6702743567448795,0.9216245493596176,0.2378298074896055,0.0255866750546806,0,0,0.4671231336266253,Not-Spam
pass,pass,0,0,0,0.948519676481352,0,0.8246225509908167,0.6610132901946967,0.6742387524313321,0.0357185214476957,0.1848588465355487,0,0,0.1944090423080057,Not-Spam
fail,pass,0,0,2,0.6909900617951167,0,0.0789747970660692,0.3361733702046379,0.5585527670584505,0.7442421987124949,0.3324192938904927,1,0,1.0,Spam
pass,none,0,0,4,0.4195827589266882,4,0.5870189328495202,0.8422416127706209,0.245033048593777,0.5181668410458802,0.6510546863531034,0,0,0.8630043736443179,Spam
pass,pass,0,0,4,0.9406481232176293,3,0.7047289364158934,0.7051226165737248,0.9455529211613176,0.1383626085219515,0.1655993935296382,1,0,0.1563051638855512,Not-Spam
fail,permerror,1,0,6,0.5955713954641756,5,0.3127886071115274,0.3887629727504461,0.1373976834920967,0.523924904725665,0.4644961345339912,0,0,0.5518925168852918,Spam
pass,pass,0,0,1,0.8360311231997062,1,0.8801504942870982,0.8144912949422626,0.6608472887106034,0.2159943870510504,0.0172230552341303,0,0,0.549731227241314,Not-Spam
softfail,softfail,1,0,13,0.1002960166870968,14,0.600223626630203,0.7710292144638706,0.6099744728345265,0.4294316321727577,0.7278743544096344,1,1,0.4152386622346498,Spam
fail,pass,0,0,3,0.6363907228194088,0,0.5593222998744278,0.4715696659233254,0.4153628020339116,0.7807092017645494,0.4357290467738864,1,1,0.6370897052436787,Spam
pass,pass,0,0,1,0.6862807192273584,1,0.9940212894072264,0.7943087407566526,0.922844921142448,0.0324396596249064,0.0699551268896054,1,0,0.343065882287803,Not-Spam
pass,pass,0,0,3,0.6243702485086003,2,0.4916069395796272,0.6623367290045392,0.6499784158627762,0.7284836404789086,0.3537068367473639,0,0,0.7565047926422175,Spam
pass,pass,0,0,2,0.2361298902299081,2,0.4414794577180159,0.5018307008928584,0.5092431171548236,0.4580479222477216,0.3205231554212264,0,0,0.7038383346948418,Not-Spam
fail,none,1,0,11,0.1896404523498457,15,0.6018544039436275,0.453423593648326,0.3250680429308776,0.37484803388373,0.7918483184761687,1,0,0.5289783514671869,Spam
pass,pass,0,0,2,0.8853296720598056,1,0.9478896316336368,0.8413960920802064,0.6740108861446387,0.0405390661826417,0.0408020328129628,0,0,0.5422810907591491,Not-Spam
fail,fail,0,1,3,0.971487254316515,3,0.2775266305032303,0.4577463006162686,0.4217611894099677,0.7995939326868915,0.4457403553527066,0,0,0.6262432389648043,Spam
pass,pass,0,0,2,0.9189536156461284,2,0.1935221429310985,0.4609577192572495,0.9828793535771668,0.1533517261402476,0.0298479182301016,0,0,0.4351919204927024,Not-Spam
pass,pass,1,0,2,0.5411385649637283,2,0.2899694806867088,0.4359827453905505,0.390137882867176,0.6500743299177878,0.672549807243258,1,0,0.6218578359915509,Spam
pass,fail,1,1,5,0.5676090216395668,4,0.4180285978504369,0.3308087361103398,0.5215546382604663,0.5474795986235644,0.2218204958098876,0,0,0.7025736204007668,Spam
pass,pass,1,0,4,0.5183240726121578,3,0.5764978638528996,0.4749583816713856,0.2849575362435635,0.5609796906697532,0.5624638749951698,0,0,0.61674547491293,Spam
pass,pass,0,0,1,0.8340326731100487,1,0.671297772682136,0.7999489266293857,0.7959457076298685,0.0403514097473043,0.1153405390480911,0,0,0.2120283705957913,Not-Spam
pass,pass,0,0,5,0.7012658144546384,3,0.5861722748837296,0.4468817949840531,0.4533007297546468,0.5759257523760348,0.6096223663229716,0,1,0.8643959496161587,Spam
fail,pass,1,0,3,0.4917429227827051,2,0.1588105437613811,0.207654906006615,0.453392810774483,0.7682533708645805,0.0003270589701471,0,0,0.2704439052172537,Spam
pass,pass,0,0,1,0.7150977615510952,0,0.8519332442937355,0.9023044344442664,0.8713909611344253,0.2129285474318375,0.1450823620375799,0,0,0.6604389403506247,Not-Spam
pass,pass,0,0,2,1.0,1,0.6709974072758148,0.8814625501051824,0.9023744093950546,0.0623828020767162,0.0306614968304215,0,1,0.5676701024763064,Not-Spam
fail,pass,0,0,0,0.4778093318042618,0,0.4873049680163182,0.3582197739440341,0.5787832778810165,0.6796445946907353,0.4121704553346064,0,0,0.5227777192931132,Spam
pass,fail,1,0,0,0.7929020691371735,0,0.3528267147451056,0.4180592889878051,0.4012502369123696,0.772522828397379,0.223625033958057,0,1,0.7263864200300724,Spam
pass,pass,0,0,2,0.5925667357580539,1,0.5986148103054048,0.3936535683230286,0.5330390681904914,0.6051962674408222,0.4010299565919453,1,0,0.7074487924950045,Spam
none,none,0,0,1,0.9327904126933648,1,0.0666376373526616,0.5394426079609159,0.7036648739577025,0.3368953825550556,0.2392631509590545,0,0,0.8316133415566788,Not-Spam
pass,pass,0,0,3,1.0,3,0.8715844502318726,0.6433530635325432,0.916625888738828,0.1204465262658789,0.1523350880024676,0,1,0.215709682845844,Not-Spam
pass,pass,0,0,3,0.8039971173239701,3,0.8493006321278924,0.9236235178016432,0.8601696228670154,0.1300812103801233,0.001285663806929,0,1,0.5477708727986282,Not-Spam
softfail,softfail,0,1,2,0.6771981622038686,1,0.355635444152683,0.7596635410766827,0.74150015080772,0.5636455024114225,0.1966806504226522,0,0,1.0,Spam
fail,temperror,0,0,1,0.6870623427003589,1,0.3263542431089095,0.2589898906660142,0.4504536035200445,0.7149482197244454,0.5550527888515766,0,0,0.394154349610331,Spam
pass,pass,0,0,1,0.7706228025568332,1,0.2016848432011247,0.5065697652317046,0.7843556179199719,0.2099820907064332,0.0345800281421254,0,0,0.4756115789663785,Not-Spam
pass,temperror,0,0,2,0.8843347007991146,2,0.4660350534479355,0.3836235552550865,0.9295422727254748,0.7129421653516085,0.4870154119902528,0,0,0.6743575741980666,Spam
none,pass,1,0,2,0.4367023383502915,1,0.419116424658599,0.7677881939298792,0.5196357219878582,0.6281630591780473,0.5368228245392211,0,0,0.5849824209308788,Spam
none,none,0,0,1,0.7383725745813403,1,0.2033854483648326,0.3815160367335941,0.8340269129637824,0.1685936821793738,0.018112956688555,0,0,0.7035944439056587,Not-Spam
pass,pass,0,0,2,0.7763165694463562,2,0.7104876294349837,0.8714663786695311,0.7983183144504148,0.0078298960057954,0.1907943625762194,0,0,0.4837332573040444,Not-Spam
fail,pass,0,0,2,0.4489473816599225,2,0.302827302559971,0.4365955655713775,0.4796579390876104,0.4609541344660829,0.4331163746773356,0,1,0.5827125104836532,Spam
fail,fail,1,0,16,0.2329800911310837,19,0.3872561615679485,0.6248541203066165,0.5066400033500013,0.4912245408282483,0.7978884162814723,1,1,0.378679361965489,Spam
pass,pass,0,0,2,0.7825535707447118,2,0.8462340376369305,0.840885105823768,0.6384041512386447,0.0667626702557651,0.0176247195050631,1,0,0.5573498392138267,Not-Spam
pass,pass,0,0,2,0.981107705915402,1,0.3358629807024362,0.4853263207098645,0.7724084636197807,0.7911737245607244,0.2479363245154832,0,0,0.5952986196974949,Spam
fail,fail,0,0,1,0.7476948659213598,0,0.5316510840865475,0.5285115378159929,0.4295265324185786,0.1682622079028864,0.2881984842659968,0,0,0.546343990172721,Not-Spam
pass,pass,0,0,2,0.7308719206057237,2,0.7297300079893079,0.7053542398237579,0.8539306015640931,0.0893225957059756,0.1939021343876365,1,0,0.8184655061586842,Not-Spam
pass,pass,0,0,1,0.8892438908061043,1,0.7516337193754513,0.8535434522639879,0.7723185711953249,0.3730843117524769,0.1988783668100978,0,1,0.1415402140253653,Not-Spam
pass,pass,0,0,2,0.8433321687578558,1,0.8308908187254249,0.8813471370303372,0.8752154698130336,0.0186010258618664,0.1647388851680937,0,0,0.75144685928512,Not-Spam
fail,fail,0,0,2,0.7503629825215182,2,0.3287698754868873,0.5114514025016546,0.329309790450513,0.4009731919421369,0.2505330436945099,1,0,0.4563481264003443,Not-Spam
none,none,0,0,3,0.7277753408010705,3,0.3470119316164174,0.5306384240135056,0.4716462230001226,0.350875647223891,0.1543783068095374,0,0,0.7828969329184853,Not-Spam
permerror,fail,0,0,0,0.9763043621697672,0,0.9004030338130061,0.8096358633332176,0.8075106973568262,0.2364237246221539,0.1655090935748654,0,0,0.4027970956695355,Not-Spam
pass,pass,0,0,7,0.6162465281098655,7,0.9091369056216982,0.7803735344291737,0.3045844129430308,0.8290529406352134,0.610950325210388,0,1,0.5099228696246032,Spam
pass,pass,0,0,2,0.7660192569108618,2,0.624402144616445,0.9724642426566232,0.8031131791677223,0.2011578744344648,0.173513153355542,0,0,0.4005407256762534,Not-Spam
softfail,none,0,0,5,0.6268727012909024,4,0.2319884278141156,0.0641823326639187,0.3954799877501997,0.499462783803371,0.4229518398616441,0,1,0.7501080158979057,Spam
pass,pass,0,0,1,0.8034884423332005,0,0.9726648780182104,0.6773201260593951,0.7135289944280137,0.1314346674955351,0.124202619857687,0,0,0.6774016292856229,Not-Spam
softfail,none,0,0,1,0.9506189604168876,0,0.7983830853501196,0.8102695155003201,0.7335497426658316,0.12809912582216,0.0753131302700225,0,0,0.5448128652846922,Not-Spam
pass,pass,0,0,2,0.5721819998393651,1,0.7443974767683988,0.8436284707346728,0.8660124512859133,0.0017427641282939,0.1197253982814544,0,1,0.1303590590139439,Not-Spam
fail,fail,0,0,5,1.0,5,0.4679320827492176,0.4203813165686173,0.7026544993868734,0.4279051612688898,0.0652436634723653,0,0,0.4497247358202609,Not-Spam
